Magnitude,Depth
5.6,33.0
6.7,10.0
5.5,10.0
6.2,10.0
5.9,227.8
6.1,10.0
5.5,41.8
8.1,10.0
6.4,10.0
5.8,10.0
5.6,197.0
5.8,10.0
5.7,33.0
5.6,33.0
6.1,10.0
7.2,537.2
5.6,530.1
5.6,178.8
5.7,10.0
7.0,55.7
5.8,10.0
6.7,9.0
5.8,33.0
5.6,10.0
6.6,164.6
5.6,67.7
5.5,110.6
5.8,10.0
5.5,62.9
5.8,33.0
6.2,10.0
5.9,46.1
6.2,33.0
5.5,33.0
5.6,10.0
5.5,33.0
5.8,33.0
6.1,498.6
5.8,33.0
5.5,10.0
5.6,33.0
6.0,67.3
5.7,33.0
6.3,10.0
6.2,53.0
5.7,590.7
5.7,607.8
5.5,33.0
5.6,33.0
5.5,10.0
5.5,121.5
5.6,34.0
7.5,33.0
5.8,33.0
6.3,33.0
5.8,10.0
5.8,10.0
5.7,33.7
5.7,49.4
5.6,33.0
5.5,62.5
6.6,61.4
5.5,33.0
6.0,33.0
5.5,33.0
6.0,154.1
6.9,586.1
5.5,174.1
5.5,33.0
5.5,279.9
5.6,10.0
6.7,33.0
6.3,10.0
6.6,24.0
5.6,33.0
5.5,81.0
6.0,657.8
5.6,52.9
5.7,10.0
6.0,33.0
6.0,60.1
5.7,47.0
5.5,10.0
5.6,33.0
5.5,33.0
5.5,33.0
6.6,33.0
6.2,33.0
6.4,43.7
5.8,398.5
5.5,10.0
5.5,47.7
5.5,33.0
5.9,113.2
6.3,86.6
5.5,33.0
5.5,502.4
5.8,139.5
5.7,45.3
6.2,10.0
5.6,147.5
6.3,10.0
6.0,57.4
5.5,63.2
5.7,33.0
5.7,35.0
5.5,10.0
5.6,10.0
6.0,10.0
5.6,44.7
6.3,33.0
6.3,10.0
5.5,55.1
5.5,112.7
5.5,10.0
6.2,10.0
6.0,26.0
6.9,129.5
6.2,144.8
5.5,33.0
5.5,33.0
5.5,33.0
5.5,33.0
5.6,10.0
7.0,110.2
5.5,33.0
5.7,12.6
7.0,10.0
5.6,10.0
5.9,10.0
5.7,50.4
5.5,46.9
6.1,33.0
5.5,10.0
6.0,72.1
5.8,33.2
6.1,33.0
6.3,43.5
6.4,51.1
6.7,33.0
6.1,33.0
6.0,33.0
5.5,33.0
5.6,68.7
5.5,10.0
5.8,10.0
5.8,10.0
7.2,33.0
6.2,10.0
5.6,33.0
5.5,33.0
5.9,10.0
6.0,33.0
5.5,33.0
5.8,57.6
5.5,10.0
5.5,10.0
5.6,116.0
5.6,10.0
5.7,55.0
7.1,440.5
6.3,33.0
5.6,20.3
5.5,57.0
6.1,70.1
6.7,54.6
5.9,33.0
6.4,33.0
6.1,66.2
6.0,33.0
6.3,33.0
5.7,219.5
6.1,10.0
5.6,33.0
5.6,219.8
5.6,151.7
5.5,33.0
6.8,50.0
5.5,230.1
5.9,38.1
6.6,27.0
5.6,33.0
5.6,10.0
5.8,37.3
5.7,191.8
5.6,10.0
6.1,10.0
5.5,41.3
5.8,141.0
5.6,10.0
5.8,10.0
5.6,187.2
5.6,91.0
6.1,10.0
6.1,33.0
6.3,83.0
5.6,87.0
5.7,10.0
5.5,100.0
5.5,52.9
5.6,75.5
5.5,67.4
6.0,147.4
6.4,33.0
6.0,9.2
5.6,33.0
5.7,207.3
6.6,151.6
6.2,30.1
5.5,10.0
5.8,33.0
5.8,75.1
6.0,10.0
5.7,10.0
5.5,33.0
5.8,33.0
5.6,33.0
6.2,226.6
5.7,33.0
5.5,33.0
5.5,33.0
5.5,33.0
6.2,136.2
5.5,10.0
5.5,33.0
6.0,68.7
5.7,33.0
5.9,33.0
6.0,33.0
5.9,623.9
6.3,10.0
5.5,10.0
5.5,33.0
5.8,33.0
5.5,33.0
5.7,152.3
5.9,33.0
5.5,260.6
5.7,33.0
5.7,33.0
5.9,60.7
6.6,33.0
5.7,33.0
5.5,153.1
5.7,33.0
5.5,10.0
5.9,33.0
5.6,33.0
5.9,10.0
5.5,33.0
5.7,263.2
6.4,33.0
5.7,33.0
6.7,33.0
7.0,33.0
5.6,33.0
5.6,33.0
5.7,33.0
6.0,115.1
6.3,149.1
5.5,10.0
5.5,10.0
5.8,10.0
5.9,16.7
6.0,33.0
5.6,33.0
5.7,88.5
6.3,10.0
5.5,33.0
5.6,33.0
5.5,33.0
6.1,223.2
6.2,47.9
5.7,33.0
5.5,126.7
5.5,33.0
5.9,33.0
7.7,33.0
5.7,33.0
5.8,33.0
5.7,10.0
5.9,10.0
5.8,33.0
6.6,33.0
5.8,33.0
5.5,649.4
5.7,222.5
5.5,33.0
5.5,10.0
5.5,463.7
6.0,138.4
6.0,139.9
6.0,41.6
5.6,33.0
6.2,33.0
5.6,33.0
5.6,518.4
5.6,78.2
5.6,10.0
5.6,109.8
6.1,33.0
6.8,144.3
5.6,10.0
5.6,33.0
5.7,226.0
5.5,33.0
6.0,33.0
5.5,33.0
5.6,119.2
5.6,33.0
5.9,440.6
6.0,42.6
5.8,125.4
6.0,21.0
5.5,33.0
5.5,53.0
5.7,33.0
7.0,114.1
5.8,33.0
6.4,33.0
6.1,33.0
6.3,10.0
5.8,640.0
6.1,17.0
5.5,10.0
5.5,33.0
5.8,41.3
5.5,436.9
5.9,230.0
5.7,10.0
6.6,67.2
6.4,101.0
5.9,33.0
5.5,236.7
5.5,23.3
5.7,33.0
5.7,33.0
5.6,10.0
5.7,10.0
6.3,33.0
5.8,33.0
5.8,98.3
5.7,33.0
5.9,55.5
5.9,213.0
5.8,407.4
6.0,33.0
7.3,90.1
5.9,70.2
6.0,33.0
5.5,33.0
5.6,33.0
6.2,10.0
6.0,10.0
5.5,33.0
5.8,33.0
5.6,33.0
5.5,101.6
5.5,33.0
5.7,33.0
6.4,33.0
5.9,42.7
6.2,33.0
5.5,36.1
5.8,33.0
5.5,33.0
5.9,10.0
5.6,10.0
5.6,10.0
5.7,33.0
5.5,10.0
5.9,33.0
5.6,33.0
5.9,110.8
6.6,33.0
5.6,33.0
5.5,10.0
7.1,33.0
5.8,110.9
6.0,10.0
5.9,33.0
5.7,602.7
6.1,33.0
5.8,49.6
5.8,54.7
6.9,56.6
5.6,587.0
5.5,33.0
5.5,10.0
5.5,114.2
5.8,88.5
5.9,41.3
6.9,33.0
5.5,33.0
5.9,10.0
5.9,10.0
5.8,33.0
5.6,574.7
5.6,33.0
5.5,621.4
5.6,33.0
5.5,33.0
5.6,25.0
5.8,10.0
6.6,15.0
5.8,10.0
5.6,33.0
5.8,10.0
5.8,10.0
6.3,10.0
6.2,33.0
6.2,10.0
5.5,150.0
6.8,87.2
6.0,38.4
7.4,150.0
5.6,66.4
5.9,10.0
6.4,33.0
5.5,33.0
5.5,91.8
7.1,565.7
5.6,10.0
6.2,621.2
6.0,58.3
5.9,42.8
6.8,164.2
5.8,31.9
5.7,10.9
5.8,10.9
5.5,33.0
5.5,33.0
6.5,95.7
5.6,237.1
5.7,5.0
5.7,52.5
6.0,172.6
5.9,33.0
5.8,10.0
5.6,52.4
5.6,10.0
5.8,70.9
6.1,33.0
5.5,33.0
6.2,33.0
5.6,10.0
6.2,20.0
5.9,62.7
5.7,33.0
6.1,39.2
5.7,10.0
5.7,83.1
7.1,138.0
6.0,10.0
5.6,10.0
5.7,10.0
6.2,102.7
5.5,34.7
5.5,33.0
5.5,2.9339999999999997
7.1,73.7
6.4,59.2
5.5,69.4
6.6,27.0
5.6,81.1
6.1,127.3
5.8,33.0
5.8,282.5
5.9,33.0
5.5,10.0
5.7,40.8
6.1,33.0
5.7,33.0
5.6,242.6
5.6,33.0
5.8,169.3
5.6,10.0
5.6,10.0
5.7,161.0
5.8,33.0
6.3,33.0
5.7,33.0
5.5,10.0
5.5,10.0
5.8,54.6
5.6,33.0
5.5,33.0
5.8,10.0
7.0,70.0
5.8,75.3
5.9,33.0
6.4,33.0
5.7,208.5
5.6,33.0
5.5,230.2
6.3,68.7
5.7,33.0
5.5,95.9
5.6,103.0
5.6,33.0
5.6,33.0
6.0,590.4
5.6,33.0
5.7,189.3
5.5,10.0
5.7,10.0
6.0,10.0
5.8,40.6
5.8,40.014
5.5,33.0
6.1,430.6
6.1,33.0
5.7,116.5
5.6,40.5
6.3,29.0
5.6,567.0
6.7,10.0
5.7,51.5
5.7,33.0
5.6,10.0
5.6,70.0
5.5,33.0
6.0,590.9
6.5,39.0
5.5,33.0
5.5,33.0
5.6,89.5
5.7,560.8
5.6,175.0
6.2,69.4
5.7,104.1
5.6,33.0
5.5,33.0
5.5,33.0
6.1,33.0
6.3,25.0
5.5,33.0
5.5,10.0
6.5,10.0
5.9,33.0
5.94,6.037000000000001
5.5,95.4
5.7,251.2
5.9,88.1
5.9,57.8
5.6,33.0
5.6,10.0
5.5,33.0
5.5,33.0
5.6,33.0
5.6,33.0
5.5,33.0
6.2,33.0
5.5,33.0
5.6,79.7
5.5,33.0
5.8,33.0
5.6,33.0
6.4,101.4
5.9,33.0
7.6,17.0
5.7,155.0
6.9,20.0
5.7,65.5
5.7,33.0
5.8,24.2
6.2,10.0
6.4,33.0
6.6,33.0
5.7,263.4
5.9,62.6
5.5,97.1
6.2,33.0
5.8,33.0
5.7,33.0
5.6,10.0
6.3,196.4
6.0,10.0
6.0,10.0
5.5,10.0
5.5,117.9
5.5,33.0
5.8,91.2
6.0,33.0
5.9,33.0
5.6,56.7
5.9,13.0
5.5,33.0
5.5,91.5
6.4,218.0
6.3,196.8
5.5,33.0
5.6,10.0
5.6,48.8
6.0,60.0
5.9,102.8
5.8,45.6
5.9,430.5
5.5,33.0
7.7,33.0
6.3,25.0
6.1,33.0
6.3,33.0
6.1,33.0
6.2,33.0
6.4,33.0
5.6,10.0
6.4,26.0
5.8,33.0
6.5,17.0
5.7,33.0
6.1,33.0
6.0,33.0
7.5,60.6
5.8,64.4
5.7,33.0
5.7,10.0
5.6,33.0
5.7,10.0
5.6,76.7
5.5,148.9
5.7,57.7
5.9,33.0
5.6,183.8
6.1,33.0
5.7,33.0
5.5,33.0
6.4,30.0
5.5,202.2
7.1,13.73
5.77,13.905999999999999
5.6,6.0
6.3,33.0
5.8,189.0
5.6,42.7
5.9,33.0
5.6,33.0
6.3,83.3
6.0,33.0
5.6,10.0
5.9,33.0
5.5,33.0
5.8,33.0
6.2,158.7
5.6,10.0
5.5,33.0
5.7,33.0
5.6,33.0
6.3,33.0
5.7,10.0
5.6,33.0
6.5,228.4
5.5,25.9
5.6,10.0
6.1,33.0
5.7,22.0
6.2,211.0
7.2,10.0
5.5,10.0
5.9,33.0
5.7,50.6
7.0,10.0
6.1,10.0
6.9,47.5
6.3,45.3
5.7,54.8
6.0,33.0
5.9,33.0
7.0,33.0
5.9,101.2
5.9,10.0
6.2,33.0
5.5,33.0
5.6,10.0
5.7,33.0
6.0,33.0
5.9,33.0
7.5,33.0
5.7,33.0
5.6,33.0
5.5,33.0
5.9,33.0
5.9,126.4
5.5,10.0
5.9,89.4
5.7,33.0
5.6,33.0
6.4,10.0
5.7,33.0
6.6,128.1
5.8,33.0
5.8,547.9
6.3,10.0
5.6,33.0
5.5,10.0
5.5,33.0
5.7,19.3
5.6,10.0
5.7,33.0
5.7,34.3
5.5,10.0
5.7,448.9
7.0,66.0
5.6,49.9
6.4,40.9
6.4,137.7
6.1,33.0
6.4,58.3
5.6,599.9
6.5,10.0
5.7,202.8
5.7,558.2
7.3,33.0
5.8,157.5
5.7,33.0
5.9,84.6
5.8,66.3
5.7,10.0
6.3,33.0
5.7,10.0
6.0,10.0
5.6,33.0
6.0,10.0
5.5,10.0
5.7,10.0
6.2,16.2
6.0,50.9
5.9,33.0
5.7,33.0
5.5,10.0
6.5,56.0
5.7,10.0
6.0,33.0
5.6,10.0
5.7,10.0
6.3,10.0
6.1,10.0
5.5,26.6
5.8,33.0
6.2,10.0
5.7,65.5
5.9,33.0
5.9,69.9
6.9,33.0
5.9,33.0
5.7,33.0
5.7,33.0
6.2,33.0
5.6,33.0
5.6,371.4
6.0,10.0
5.5,582.3
5.8,33.0
5.8,33.0
5.6,33.0
6.1,33.0
5.5,33.0
5.5,33.0
5.6,10.0
5.8,33.0
6.1,1.0
6.2,33.0
5.5,10.0
6.4,33.0
5.6,61.7
6.4,36.0
7.2,183.4
5.5,10.0
6.5,33.0
5.7,453.2
6.2,535.0
5.5,33.0
5.5,33.0
5.9,33.0
5.8,72.4
6.0,632.8
5.9,33.0
5.7,39.5
5.8,33.0
5.6,33.0
5.8,33.0
5.5,33.0
6.0,206.9
5.8,33.0
5.5,33.0
5.8,220.8
6.1,10.0
5.7,33.0
5.8,10.0
5.5,10.0
5.8,46.8
5.5,42.9
5.6,46.3
5.5,10.0
5.8,33.0
5.5,33.0
6.3,33.0
5.5,574.9
6.8,61.1
6.0,193.9
5.5,10.0
5.6,83.4
5.7,7.3
5.5,33.0
5.5,10.0
5.5,33.0
6.6,33.0
5.5,50.3
5.6,10.0
5.9,226.6
5.9,33.0
6.0,513.6
5.7,141.4
5.9,521.5
5.7,33.0
5.9,33.0
5.6,10.0
5.7,20.0
5.7,54.7
5.7,33.0
5.5,33.0
5.6,99.4
5.5,33.0
7.1,33.0
5.6,33.0
5.5,33.0
6.2,132.2
6.1,65.0
5.7,33.0
6.0,538.0
6.0,10.0
6.0,33.0
5.8,675.0
5.6,671.9
5.5,20.0
6.4,141.9
6.6,10.0
6.4,10.0
5.9,33.0
6.1,10.0
5.5,10.0
5.5,33.0
5.5,33.0
5.5,33.0
6.3,62.0
5.7,10.0
5.6,10.0
5.6,10.0
5.9,10.0
5.5,10.0
5.7,4.803
5.6,10.0
5.5,10.0
5.5,551.9
5.5,95.5
5.9,102.7
5.7,10.0
5.5,168.7
5.6,10.0
5.6,33.0
7.6,126.5
5.8,10.0
5.6,608.1
5.7,555.8
5.6,104.9
5.5,187.0
6.2,150.0
5.5,38.0
5.5,153.2
5.7,207.6
6.3,10.0
5.6,33.0
5.8,201.2
5.7,54.5
5.9,33.0
5.6,65.4
5.6,539.3
5.5,56.6
5.5,86.3
5.8,10.0
5.7,33.0
6.0,220.7
6.0,33.0
5.5,346.5
5.5,33.0
7.0,608.5
6.1,609.8
5.6,105.2
5.6,10.0
5.6,33.0
5.5,33.0
5.7,124.6
5.5,10.0
5.9,10.0
5.6,140.5
5.5,400.6
6.0,55.0
7.6,26.0
5.6,33.0
6.5,515.8
5.5,33.0
5.7,33.0
6.3,12.0
5.7,33.0
5.6,31.3
5.6,11.5
6.1,502.0
5.7,33.0
5.5,10.0
5.6,383.1
7.2,225.0
6.3,107.7
5.6,33.0
6.3,33.0
5.5,10.0
5.9,79.5
5.5,10.0
5.6,547.6
6.0,10.0
5.9,10.0
5.8,33.0
5.7,33.0
6.0,33.0
5.6,0.0
5.9,10.0
6.2,10.0
5.5,76.3
6.2,62.3
7.9,33.0
6.7,33.0
6.0,33.0
5.5,33.0
5.8,33.0
5.8,33.0
5.5,33.0
6.0,10.0
6.2,33.0
5.6,10.0
6.4,33.0
5.9,10.0
5.5,86.1
6.3,33.0
6.7,33.0
5.5,58.8
6.3,33.0
5.5,33.0
5.5,33.0
6.0,33.0
6.1,33.0
5.5,33.0
5.8,472.6
6.3,485.3
5.5,33.0
5.9,33.0
5.5,76.8
6.4,33.0
5.5,33.0
6.6,10.0
5.7,63.0
6.4,604.6
5.9,196.5
5.5,33.0
6.3,89.5
6.0,33.0
6.1,10.0
6.4,120.2
5.6,222.6
6.5,10.0
5.7,10.0
7.9,10.0
5.7,33.0
5.6,115.0
5.8,10.0
6.5,10.0
5.9,112.2
5.5,33.0
5.8,65.3
5.5,33.0
6.0,10.0
5.8,496.1
5.5,10.0
5.6,10.0
5.9,52.4
5.7,240.6
6.1,10.0
5.7,10.0
5.6,33.0
5.5,33.0
5.9,31.0
5.9,33.0
5.9,10.0
5.9,33.0
5.8,359.6
5.8,104.7
6.6,43.6
5.5,66.6
5.6,10.0
5.6,251.9
6.1,10.0
5.6,10.0
5.7,10.0
5.9,217.9
5.6,33.0
6.4,33.0
6.6,10.0
5.8,33.0
6.1,33.0
6.3,141.4
5.7,33.0
6.0,47.1
6.4,33.0
5.5,140.1
5.7,52.4
5.5,33.0
5.9,80.1
5.5,10.0
5.7,69.1
5.6,10.0
5.7,33.0
5.9,10.0
5.5,10.0
5.6,10.0
5.5,10.0
5.8,37.3
5.7,33.0
5.7,10.0
5.6,45.6
6.5,10.0
5.5,10.0
6.2,10.0
6.2,10.0
5.8,33.0
5.9,10.0
5.6,191.2
6.6,33.0
5.6,35.0
5.6,101.3
5.8,33.0
5.6,114.8
6.8,10.0
5.5,140.5
5.5,171.2
7.4,394.8
5.7,33.0
6.5,648.5
5.7,33.0
6.3,33.0
6.5,45.8
6.4,33.0
6.0,33.0
5.6,10.0
5.5,10.0
6.0,10.0
6.6,357.7
5.8,33.0
5.8,33.0
5.6,33.0
5.7,68.3
5.7,10.0
5.5,33.0
5.7,62.4
5.7,174.3
5.5,33.0
6.1,10.0
5.7,70.4
5.9,10.0
5.5,10.0
5.5,118.2
5.5,10.0
5.8,33.0
5.5,548.9
5.6,99.6
5.6,88.1
6.8,16.0
6.1,10.0
6.0,33.0
6.3,33.0
5.7,588.3
6.0,33.0
5.5,33.0
5.7,587.5
6.0,687.6
5.8,363.8
5.5,52.7
5.8,10.0
5.5,32.9
5.7,229.3
5.6,33.0
5.9,10.0
5.5,65.6
5.8,34.8
5.5,33.0
6.1,33.0
5.5,62.8
5.5,10.0
6.3,115.4
6.1,10.0
6.0,33.0
6.2,33.0
5.5,109.5
5.5,211.2
5.6,62.9
5.9,228.0
5.5,33.0
5.6,10.0
5.5,156.5
6.2,33.0
5.5,10.0
5.7,10.0
5.5,125.0
5.9,10.0
6.4,56.0
5.9,142.0
6.4,22.9
5.6,33.0
5.8,33.0
6.5,34.0
5.8,33.0
5.7,33.0
6.3,33.0
5.8,10.0
6.2,110.3
7.0,23.0
5.8,33.0
6.1,10.0
6.1,87.3
6.7,10.0
5.9,33.0
5.7,10.0
5.9,33.0
5.6,100.0
5.8,488.6
5.6,33.0
5.6,116.5
5.5,28.8
5.5,137.5
5.6,186.4
5.8,180.5
5.5,10.0
5.5,10.0
6.3,291.8
6.0,10.0
5.6,10.0
5.9,10.0
5.9,151.8
5.6,82.4
5.5,33.0
5.7,142.7
5.7,33.0
6.0,10.0
6.8,38.0
6.1,10.0
5.5,10.0
5.5,158.2
5.5,33.0
6.1,388.0
5.8,10.0
5.6,37.9
5.7,51.1
5.6,33.0
7.0,50.0
5.8,33.0
5.5,49.6
5.6,10.0
5.8,33.0
6.0,33.0
5.5,34.9
5.6,108.4
5.5,33.0
5.7,33.0
6.2,33.0
5.9,150.9
6.1,24.5
5.8,133.8
5.8,33.0
5.6,33.0
5.9,20.0
6.8,10.0
6.0,33.0
6.2,90.5
5.5,33.0
6.5,17.0
5.7,14.4
5.5,33.0
5.7,63.0
5.9,53.1
5.7,10.0
5.5,33.0
5.7,84.0
5.8,33.0
5.5,33.0
6.0,33.0
5.6,628.2
5.6,33.0
5.5,54.5
5.9,200.0
5.6,65.3
5.7,33.0
8.0,33.0
5.8,33.0
5.7,33.0
5.8,33.0
6.0,33.0
5.6,33.0
5.8,33.0
5.5,33.0
7.8,30.0
6.5,33.0
5.5,33.0
5.7,33.0
5.6,33.0
5.5,33.0
5.5,33.0
6.2,33.0
5.5,33.0
5.5,33.0
5.6,33.0
5.7,33.0
5.5,33.0
5.8,33.0
5.7,33.0
7.8,33.0
5.7,33.0
5.5,33.0
6.6,33.0
5.8,33.0
5.7,33.0
6.8,33.0
5.7,33.0
5.7,33.0
5.5,33.0
6.1,33.0
5.7,33.0
6.0,57.8
5.5,63.8
6.1,33.0
5.9,33.0
5.7,33.0
6.2,33.0
5.8,33.0
6.1,33.0
5.5,33.0
5.7,33.0
5.7,33.0
5.5,33.0
5.6,10.0
6.3,33.0
5.8,33.0
5.6,33.0
6.8,50.4
6.5,33.0
5.5,117.5
6.3,58.2
5.8,22.5
5.8,10.0
5.7,43.2
6.1,33.0
5.7,59.8
5.7,101.4
5.9,33.0
7.0,30.0
6.5,31.0
5.8,33.0
5.5,33.0
5.5,10.0
5.8,10.0
5.5,33.0
5.5,33.0
5.7,150.0
5.7,113.5
5.5,52.6
6.1,10.0
5.7,33.0
5.5,10.0
6.0,10.0
5.6,33.0
5.5,10.0
5.6,33.0
6.6,628.2
5.7,648.7
5.7,33.0
6.2,33.0
6.5,11.0
5.5,33.0
5.7,68.8
6.6,33.0
6.4,33.0
6.0,386.7
5.5,25.0
5.7,33.0
5.5,33.0
5.6,105.9
5.9,33.0
6.2,140.4
6.0,61.7
5.6,33.0
5.7,644.8
5.7,10.0
5.6,33.0
5.9,33.0
5.8,33.0
6.2,33.0
5.5,220.7
7.5,33.0
6.8,33.0
6.4,33.0
5.5,10.0
6.0,33.0
5.9,33.0
5.7,33.0
5.5,10.0
5.5,83.6
5.6,33.0
5.7,53.4
5.9,10.0
5.6,91.9
5.6,33.0
7.1,103.0
7.0,33.0
6.0,10.0
5.9,10.0
5.7,39.1
5.5,258.0
5.5,33.0
5.6,5.6
7.7,60.0
5.9,87.3
5.7,48.8
5.6,67.7
6.4,10.0
5.8,74.6
5.7,44.0
5.7,62.6
6.0,33.0
6.9,28.0
5.6,33.0
5.7,57.7
5.5,10.0
5.6,38.2
6.0,93.2
6.3,50.0
6.0,33.0
5.5,74.7
5.6,33.0
5.9,64.4
5.9,10.0
5.6,54.6
5.6,10.0
5.6,77.8
5.7,10.0
5.5,86.9
5.6,33.0
7.7,16.0
5.5,10.0
5.6,77.4
5.5,117.2
5.8,10.0
6.2,33.0
5.6,99.9
6.0,33.0
5.7,54.4
5.5,33.0
5.8,63.6
5.7,426.6
5.8,15.7
5.8,33.0
5.5,43.6
6.6,10.0
7.4,36.0
5.6,33.0
5.6,147.8
6.1,10.0
6.2,10.0
5.6,168.6
6.1,521.0
5.5,210.1
5.5,33.0
5.5,33.0
6.2,20.0
6.0,10.0
5.8,10.0
5.7,33.0
5.7,33.0
5.5,75.3
5.6,29.6
5.5,10.0
5.6,33.0
5.5,59.9
7.1,35.0
5.8,33.0
6.2,33.0
5.9,33.0
5.6,10.0
6.2,202.5
6.1,392.0
5.6,10.0
5.8,60.5
5.6,33.0
6.7,10.0
6.3,10.0
5.6,10.0
6.1,65.3
6.8,51.798
5.8,10.0
5.9,33.0
5.5,10.0
5.5,79.8
5.9,33.0
6.4,10.0
5.7,89.5
6.0,10.0
5.8,231.0
5.6,33.0
5.8,33.0
5.7,33.0
6.0,109.4
6.0,33.0
6.0,37.0
5.9,48.9
5.8,115.0
5.5,103.1
5.7,95.5
6.5,33.0
5.8,33.0
5.9,33.0
5.5,33.0
6.0,33.0
6.8,50.0
5.8,33.0
5.5,10.0
5.5,33.0
5.5,33.0
5.5,10.0
5.7,56.5
5.5,63.8
5.6,33.0
6.4,33.0
5.5,10.0
5.8,33.0
6.2,33.0
5.5,64.9
6.7,11.0
5.6,10.0
6.2,26.0
5.6,33.0
5.6,17.2
6.0,10.0
5.6,33.0
5.9,33.0
5.9,10.0
6.0,12.0
6.2,20.0
6.7,17.0
5.6,10.0
5.5,10.0
5.6,38.8
5.8,127.8
5.5,33.0
5.8,33.0
5.5,50.8
5.5,10.0
5.7,33.0
5.5,33.0
6.0,86.0
5.7,10.0
6.9,351.8
6.2,10.0
5.5,47.9
5.8,33.0
5.7,10.0
5.6,10.0
5.7,33.0
6.2,10.0
5.5,33.0
5.7,10.0
5.5,42.0
6.3,67.9
5.5,10.0
5.7,33.0
5.6,176.5
5.5,133.0
5.9,33.0
5.6,33.0
6.0,368.7
6.3,33.0
5.5,10.0
5.6,567.2
5.5,33.0
5.5,260.9
6.7,33.0
6.3,143.1
6.4,406.5
6.0,33.0
5.5,48.5
6.4,14.0
5.7,10.0
5.9,33.0
7.2,178.1
5.7,83.0
6.4,10.0
5.5,10.0
6.0,10.0
5.6,33.0
5.6,33.0
5.5,33.0
5.6,77.5
5.9,32.1
5.7,604.0
5.5,33.0
6.5,18.0
5.9,33.0
6.0,33.0
6.0,10.0
6.0,10.0
5.8,88.8
5.5,33.0
6.0,146.6
5.7,33.0
5.7,33.0
5.7,50.1
5.7,70.3
5.5,35.4
8.4,33.0
5.8,33.0
5.8,33.0
6.1,33.0
5.7,33.0
5.5,33.0
5.9,33.0
5.6,33.0
5.5,33.0
5.6,33.0
6.0,33.0
5.7,33.0
5.5,5.0
5.5,73.7
6.7,24.0
6.1,10.0
5.7,10.0
5.5,33.0
5.5,33.0
6.1,273.9
5.9,103.5
6.1,28.0
5.6,33.0
5.9,210.7
5.6,33.0
6.5,290.0
6.5,184.6
5.6,33.0
5.5,33.0
6.2,33.0
5.9,33.0
5.7,33.0
5.6,33.0
6.6,62.0
5.5,50.9
5.6,10.0
7.6,33.0
6.2,10.0
5.7,10.0
5.7,10.0
5.5,33.0
5.9,33.0
5.9,226.6
6.0,33.0
5.6,595.6
5.8,33.0
6.4,33.0
5.5,33.0
5.6,156.6
6.5,10.0
6.8,131.3
5.6,10.0
5.5,564.0
5.7,33.0
5.8,33.0
5.7,33.0
5.7,33.0
5.5,33.0
6.3,14.0
5.9,33.0
5.9,96.4
5.7,33.0
6.7,10.0
5.6,10.0
5.6,90.5
5.6,33.0
5.8,33.0
5.6,51.2
5.6,112.6
5.5,145.3
5.5,33.0
5.7,82.0
5.5,33.0
5.5,33.0
5.6,29.7
5.7,33.0
6.4,38.0
5.6,586.8
5.5,10.0
5.9,33.0
7.1,33.0
6.2,10.0
5.5,10.0
5.8,36.5
6.1,24.5
5.7,10.0
6.1,33.0
5.9,65.6
5.6,10.0
5.6,10.0
5.8,10.0
6.1,10.0
6.3,10.0
5.9,10.0
5.5,33.0
5.8,10.0
5.9,10.0
5.9,10.0
5.6,161.1
6.5,33.0
5.5,33.0
6.5,608.1
5.6,33.0
5.7,33.0
5.5,619.3
5.5,33.0
6.0,10.0
5.5,10.0
6.0,10.0
5.5,10.0
5.8,10.0
5.5,10.0
6.0,131.8
5.5,33.0
5.5,62.0
5.6,10.0
5.6,33.0
5.9,178.6
5.5,126.0
5.9,631.1
6.4,33.0
5.5,33.0
5.6,10.0
6.2,33.0
5.6,33.0
6.2,106.9
5.9,33.0
5.6,42.9
5.7,10.0
5.9,284.5
6.2,10.0
5.9,10.0
6.5,48.5
6.4,33.0
5.5,33.0
5.9,33.0
5.5,520.8
5.5,201.2
6.1,20.0
7.0,37.0
6.0,33.0
5.8,67.2
5.7,10.0
5.5,47.7
5.6,33.0
6.0,33.0
5.6,10.0
7.5,33.0
5.5,28.7
6.7,18.0
5.7,33.0
5.5,33.0
5.7,33.0
5.6,622.5
5.5,10.0
5.8,212.4
6.1,33.0
5.6,10.0
5.6,33.0
5.7,189.7
5.5,135.9
5.6,127.7
7.0,33.0
5.7,33.0
6.3,564.1
5.6,33.0
6.1,10.0
5.5,17.8
5.5,10.0
5.7,10.0
6.1,33.0
6.0,33.0
5.5,543.4
7.8,10.0
5.6,10.0
6.3,10.0
5.7,10.0
5.9,10.0
5.6,10.0
6.2,33.0
5.8,33.0
6.3,10.0
6.2,10.0
6.1,106.5
5.6,10.0
6.0,10.0
5.5,33.0
6.4,84.9
5.6,10.0
5.7,10.0
5.6,58.5
6.0,100.5
6.5,123.8
6.4,10.0
5.8,33.0
5.6,33.0
5.7,10.0
5.7,10.0
5.6,111.3
5.8,10.0
5.6,26.1
5.5,112.7
6.2,33.0
5.7,6.981
6.1,156.3
6.1,33.0
7.1,10.0
5.7,10.0
5.5,10.0
5.5,33.0
6.8,14.0
5.6,33.0
5.5,33.0
5.6,33.0
6.0,74.2
5.9,35.4
6.8,16.0
5.9,57.2
6.2,153.2
5.9,10.0
6.0,160.6
5.7,563.0
5.6,33.0
5.7,10.0
6.0,10.0
